Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01-00-00-00,39.080002,40.869999,38.73,39.610001000000004,39.610001000000004,6966000
2020-12-02-00-00-00,39.025002,43.860001000000004,38.200001,43.400002,43.400002,17157800
2020-12-03-00-00-00,43.41,44.060001,42.400002,43.099998,43.099998,8617000
2020-12-04-00-00-00,43.400002,46.139998999999996,43.400002,46.099998,46.099998,10547900
2020-12-07-00-00-00,47.349998,47.749001,46.029999,46.555,46.555,8608200
2020-12-08-00-00-00,46.040001000000004,47.900002,46.040001000000004,46.52,46.52,7448800
2020-12-09-00-00-00,47.23,48.75,46.23,47.529999,47.529999,11669100
2020-12-10-00-00-00,46.650002,48.650002,45.810001,48.110001000000004,48.110001000000004,7236600
2020-12-11-00-00-00,48.029999,49.169998,46.43,46.869999,46.869999,7040700
2020-12-14-00-00-00,47.622002,48.400002,46.630001,46.77,46.77,6105900
2020-12-15-00-00-00,46.990002000000004,49.327,46.970001,49.299999,49.299999,6935700
2020-12-16-00-00-00,49.299999,50.369999,49.299999,49.91,49.91,8864800
2020-12-17-00-00-00,49.849998,50.549999,49.095001,49.470001,49.470001,5987300
2020-12-18-00-00-00,49.43,50.150002,48.549999,49.98,49.98,7041400
2020-12-21-00-00-00,48.009997999999996,50.360001000000004,47.645,49.91,49.91,7660200
2020-12-22-00-00-00,50.110001000000004,50.18,48.93,49.509997999999996,49.509997999999996,4437700
2020-12-23-00-00-00,49.75,50.549999,49.52,50.07,50.07,5988100
2020-12-24-00-00-00,50.02,50.07,48.689999,48.860001000000004,48.860001000000004,1939700
2020-12-28-00-00-00,49.25,49.889998999999996,48.369999,49.77,49.77,3321400
2020-12-29-00-00-00,49.509997999999996,50.23,48.740002000000004,49.25,49.25,6320200
2020-12-30-00-00-00,49.380001,50.790001000000004,48.860001000000004,50.34,50.34,5569900
2020-12-31-00-00-00,50.259997999999996,50.299999,49.049999,49.130001,49.130001,3222800
