Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01-00-00-00,30.93,32.666,30.549999,32.59,32.59,8371200
2020-06-02-00-00-00,32.799999,33.009997999999996,31.5,31.68,31.68,6809800
2020-06-03-00-00-00,33.73,35.562,33.5,34.439999,34.439999,16778400
2020-06-04-00-00-00,34.709998999999996,36.75,34.096001,36.075001,36.075001,11770300
2020-06-05-00-00-00,37.919998,39.650002,37.860001000000004,38.610001000000004,38.610001000000004,12285300
2020-06-08-00-00-00,39.93,41.189999,39.23,40.98,40.98,11217900
2020-06-09-00-00-00,39.75,40.09,38.779999,39.209998999999996,39.209998999999996,7989400
2020-06-10-00-00-00,39.41,39.610001000000004,37.599998,38.560001,38.560001,9524800
2020-06-11-00-00-00,36.169998,37.66,35.049999,35.32,35.32,12443600
2020-06-12-00-00-00,37.25,37.490002000000004,35.950001,36.889998999999996,36.889998999999996,12044800
2020-06-15-00-00-00,35.400002,36.41,34.417999,36.209998999999996,36.209998999999996,19440700
2020-06-16-00-00-00,38.099998,38.380001,36.419998,36.709998999999996,36.709998999999996,9045000
2020-06-17-00-00-00,36.869999,36.919998,35.314999,35.32,35.32,6221200
2020-06-18-00-00-00,35.049999,36.049999,34.799999,35.830002,35.830002,5841900
2020-06-19-00-00-00,36.369999,37.080002,34.639998999999996,34.82,34.82,8550600
2020-06-22-00-00-00,34.799999,34.93,32.950001,34.25,34.25,9522400
2020-06-23-00-00-00,34.709998999999996,35.73,34.189999,35.599998,35.599998,7034400
2020-06-24-00-00-00,35.080002,35.334998999999996,32.740002000000004,32.794998,32.794998,11275400
2020-06-25-00-00-00,32.34,33.417,31.93,33.189999,33.189999,9310000
2020-06-26-00-00-00,32.869999,33.169998,31.83,32.27,32.27,11900900
2020-06-29-00-00-00,32.34,33.380001,31.040001,33.060001,33.060001,6745800
2020-06-30-00-00-00,32.77,33.34,32.220001,33.009997999999996,33.009997999999996,5410000
