Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-29,1.2,1.35,1.11,1.14,25121,0,0
2021-03-30,1.03,1.06,0.9,0.91,12019,0,0
2021-03-31,1.16,1.33,1.08,1.11,74093,0,0
2021-04-01,1.24,1.27,0.94,1.0,23063,0,0
2021-04-05,1.06,1.6,1.03,1.5,143505,0,0
2021-04-06,1.61,1.8,1.45,1.49,64185,0,0
2021-04-07,1.41,1.8,1.28,1.8,29205,0,0
2021-04-08,2.07,2.59,1.95,2.56,163165,0,0
2021-04-09,2.5,3.64,2.3,3.61,316320,0,0
2021-04-12,3.3,3.44,2.66,2.89,445527,0,0
2021-04-13,3.3,4.45,3.1,4.25,599024,0,0
2021-04-14,4.52,4.52,3.18,3.25,481107,0,0
2021-04-15,4.01,4.45,3.87,4.15,209427,0,0
2021-04-16,4.05,4.13,3.55,3.82,169673,0,0
2021-04-19,3.55,4.4,3.55,4.12,604444,0,0
2021-04-20,4.2,4.4,2.87,3.25,637548,0,0
2021-04-21,3.01,3.3,2.55,3.2,332157,0,0
2021-04-22,3.05,3.45,2.46,2.57,394243,0,0
2021-04-23,2.6,3.65,2.6,3.2,595822,0,0
2021-04-26,3.4,3.5,3.0,3.25,715206,0,0
2021-04-27,3.45,3.45,2.75,2.75,1011838,0,0
2021-04-28,2.8,3.1,2.32,2.58,10215669,0,0
2021-04-29,2.7,3.28,1.16,1.37,16203164,0,0
2021-04-30,0.86,1.11,0.37,0.44,9710813,0,0
2021-05-03,0.48,0.92,0.35,0.38,17199105,0,0
2021-05-04,0.2,0.23,0.04,0.11,8844405,0,0
2021-05-05,0.11,0.14,0.02,0.03,3619611,0,0
2021-05-06,0.01,0.03,0.01,0.01,841545,0,0
2021-05-07,0.02,0.02,0.01,0.01,383427,0,0
