Date,Open,High,Low,Close,Adj Close,Volume
2021-02-01 00:00:00+00:00,275.100006,283.200012,273.380005,282.0,282.0,2226900
2021-02-02 00:00:00+00:00,289.709991,310.660004,286.5,300.709991,300.709991,7223900
2021-02-03 00:00:00+00:00,309.040009,318.880005,300.540009,304.640015,304.640015,4629200
2021-02-04 00:00:00+00:00,309.799988,310.880005,299.029999,303.609985,303.609985,2179834
2021-02-05 00:00:00+00:00,306.070007,307.070007,299.640015,306.049988,306.049988,1735241
2021-02-08 00:00:00+00:00,308.709991,317.894989,302.029999,304.5,304.5,2386300
2021-02-09 00:00:00+00:00,304.5,323.230011,302.274994,314.290009,314.290009,4311306
2021-02-10 00:00:00+00:00,324.799988,327.410004,300.0,305.910004,305.910004,3397152
2021-02-11 00:00:00+00:00,305.25,312.299988,296.380005,298.730011,298.730011,2321800
2021-02-12 00:00:00+00:00,299.0,303.345001,292.339996,299.470001,299.470001,1510900
2021-02-16 00:00:00+00:00,304.700012,304.988007,290.160004,294.549988,294.549988,1984400
