Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01-00-00-00,269.299988,273.709991,263.290009,272.170013,272.170013,2742700
2021-03-02-00-00-00,270.0,280.100006,270.0,270.600006,270.600006,2822000
2021-03-03-00-00-00,270.0,271.399994,246.360001,247.029999,247.029999,6019200
2021-03-04-00-00-00,255.820007,279.450012,236.0,249.0,249.0,15861900
2021-03-05-00-00-00,250.639999,250.729996,217.820007,239.729996,239.729996,20136500
2021-03-08-00-00-00,235.0,241.160004,212.289993,213.990005,213.990005,8292100
2021-03-09-00-00-00,221.839996,235.470001,219.160004,230.020004,230.020004,6280800
2021-03-10-00-00-00,229.320007,235.350006,221.429993,227.110001,227.110001,7862300
2021-03-11-00-00-00,235.0,241.548004,233.199997,237.809998,237.809998,5721400
2021-03-12-00-00-00,233.830002,235.649994,227.75,230.0,230.0,3733400
2021-03-15-00-00-00,230.979996,241.600006,230.75,238.759995,238.759995,6417500
2021-03-16-00-00-00,239.0,242.5,229.009995,232.139999,232.139999,5535600
2021-03-17-00-00-00,223.0,233.330002,223.0,230.300003,230.300003,3910400
2021-03-18-00-00-00,227.630005,227.710007,216.100006,216.699997,216.699997,3958700
2021-03-19-00-00-00,216.5,223.289993,215.259995,220.820007,220.820007,5667900
2021-03-22-00-00-00,220.820007,224.070007,220.270004,220.75,220.75,2743600
2021-03-23-00-00-00,224.0,229.25,218.173004,220.0,220.0,3550200
2021-03-24-00-00-00,221.0,223.619995,208.600006,208.600006,208.600006,4586200
2021-03-25-00-00-00,206.389999,218.710007,205.070007,216.949997,216.949997,4404900
2021-03-26-00-00-00,220.0,235.0,219.0,235.0,235.0,8969000
2021-03-29-00-00-00,230.550003,236.220001,221.039993,223.490005,223.490005,4348831
2021-03-30-00-00-00,221.350006,224.770004,216.259995,222.070007,222.070007,3490600
2021-03-31-00-00-00,222.720001,234.059998,222.449997,229.279999,229.279999,3673400
2021-04-01-00-00-00,234.949997,237.589996,232.020004,236.789993,236.789993,2897800
