,2017-12-29,2018-12-28,2020-01-03,2021-01-01,2021-12-31
Change To Liabilities,45000000.0,74300000.0,162700000.0,50000000.0,87700000.0
Total Cashflows From Investing Activities,-371200000.0,-1649600000.0,-275300000.0,-231800000.0,-203500000.0
Net Borrowings,290600000.0,1051300000.0,-127500000.0,-312200000.0,-251000000.0
Total Cash From Financing Activities,66500000.0,989400000.0,-292600000.0,-400300000.0,-447700000.0
Change To Operating Activities,120000000.0,-42600000.0,-34600000.0,-7400000.0,1000000.0
Net Income,118400000.0,282800000.0,514300000.0,389900000.0,492700000.0
Change In Cash,142400000.0,-186000000.0,16700000.0,48500000.0,88000000.0
Repurchase Of Stock,-285300000.0,-93000000.0,-179800000.0,-81600000.0,-195100000.0
Effect Of Exchange Rate,17400000.0,-12500000.0,-400000.0,8600000.0,-11300000.0
Total Cash From Operating Activities,429700000.0,486700000.0,585000000.0,672000000.0,750500000.0
Depreciation,183400000.0,215200000.0,207200000.0,197500000.0,179900000.0
Other Cashflows From Investing Activities,20900000.0,2500000.0,13600000.0,-1000000.0,-9400000.0
Change To Inventory,-37300000.0,-45000000.0,-21300000.0,-5000000.0,-72900000.0
Change To Account Receivables,-42700000.0,-51000000.0,-96000000.0,-14000000.0,-9000000.0
Other Cashflows From Financing Activities,-12600000.0,-9100000.0,-14400000.0,-16500000.0,-1600000.0
Change To Netincome,42900000.0,53000000.0,-147300000.0,61000000.0,71100000.0
Capital Expenditures,-43700000.0,-67600000.0,-69000000.0,-56800000.0,-46100000.0
Issuance Of Stock,73800000.0,40200000.0,29100000.0,10000000.0,
Investments,-68200000.0,179000000.0,,,
