Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-01-02-00-00-00,5.85,5.86,5.67,5.84,11778400,0.0,0.0
1997-01-03-00-00-00,5.93,6.04,5.9,5.93,5774400,0.0,0.0
1997-01-06-00-00-00,6.06,6.12,5.93,5.95,10281600,0.0,0.0
1997-01-07-00-00-00,5.91,5.94,5.84,5.86,8089600,0.0,0.0
1997-01-08-00-00-00,5.88,5.99,5.82,5.83,12529600,0.0,0.0
1997-01-09-00-00-00,5.86,5.96,5.86,5.94,10835200,0.0,0.0
1997-01-10-00-00-00,5.83,6.01,5.83,5.97,9521600,0.0,0.0
1997-01-13-00-00-00,6.01,6.06,5.86,5.89,10945600,0.0,0.0
1997-01-14-00-00-00,5.94,6.07,5.94,6.02,11922400,0.0,0.0
1997-01-15-00-00-00,6.0,6.05,5.97,6.04,9804000,0.0,0.0
1997-01-16-00-00-00,6.06,6.15,6.05,6.06,13860800,0.0,0.0
1997-01-17-00-00-00,6.06,6.34,6.06,6.32,20928000,0.0,0.0
1997-01-20-00-00-00,6.33,6.59,6.31,6.54,15778400,0.0,0.0
1997-01-21-00-00-00,6.46,6.54,6.43,6.48,11376000,0.0,0.0
1997-01-22-00-00-00,6.5,6.65,6.46,6.62,10971200,0.0,0.0
1997-01-23-00-00-00,6.69,6.8,6.49,6.5,17328000,0.0,0.0
1997-01-24-00-00-00,6.48,6.61,6.42,6.48,9737600,0.0,0.0
1997-01-27-00-00-00,6.45,6.46,6.35,6.37,6282400,0.0,0.0
1997-01-28-00-00-00,6.46,6.53,6.33,6.37,6722400,0.0,0.0
1997-01-29-00-00-00,6.39,6.49,6.39,6.49,4300000,0.0,0.0
1997-01-30-00-00-00,6.55,6.56,6.43,6.5,8577600,0.0,0.0
1997-01-31-00-00-00,6.6,6.7,6.53,6.7,7751200,0.0,0.0
