Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-23,1.61,2.35,1.59,2.25,1049,0,0
2020-11-24,2.45,3.05,2.45,2.6,1629,0,0
2020-11-25,2.25,2.69,2.1,2.3,106,0,0
2020-11-30,2.03,2.03,1.74,1.84,103,0,0
2020-12-01,2.06,2.06,2.06,2.06,2,0,0
2020-12-02,1.74,3.25,1.74,3.15,391,0,0
2020-12-03,4.05,5.8,3.8,4.35,1200,0,0
2020-12-04,4.53,4.53,3.6,3.97,498,0,0
2020-12-07,4.8,5.4,4.68,4.72,283,0,0
2020-12-08,4.94,4.94,4.1,4.45,99,0,0
2020-12-09,4.35,4.35,3.44,3.71,294,0,0
2020-12-10,3.83,3.95,3.55,3.55,22,0,0
2020-12-11,3.28,3.3,3.28,3.3,5,0,0
2020-12-14,3.0,3.0,2.47,2.51,596,0,0
2020-12-15,2.12,2.51,2.1,2.46,80,0,0
2020-12-16,2.27,2.27,2.11,2.18,194,0,0
2020-12-17,1.85,1.85,1.71,1.75,33,0,0
2020-12-18,1.65,1.65,1.5,1.54,17,0,0
2020-12-21,1.45,1.47,1.34,1.36,36,0,0
2020-12-22,1.5,1.55,1.36,1.4,49,0,0
2020-12-23,1.3,1.3,1.3,1.3,9,0,0
2020-12-28,0.98,0.98,0.87,0.88,26,0,0
2020-12-29,1.11,1.14,0.91,1.02,375,0,0
2020-12-30,0.89,0.9,0.85,0.86,68,0,0
2020-12-31,0.83,0.88,0.79,0.8,152,0,0
2021-01-04,0.52,0.52,0.48,0.5,68,0,0
2021-01-05,0.55,0.6,0.54,0.6,15,0,0
2021-01-07,0.47,0.47,0.46,0.46,23,0,0
2021-01-08,0.41,0.41,0.33,0.33,28,0,0
2021-01-11,0.29,0.38,0.28,0.38,15,0,0
2021-01-12,0.29,0.32,0.27,0.32,56,0,0
2021-01-19,0.25,0.25,0.21,0.24,69,0,0
2021-01-20,0.25,0.25,0.23,0.23,15,0,0
2021-01-21,0.25,0.26,0.24,0.24,36,0,0
2021-01-22,0.2,0.22,0.2,0.22,64,0,0
2021-01-25,0.17,0.21,0.17,0.21,8,0,0
2021-01-26,0.23,0.23,0.23,0.23,5,0,0
2021-01-27,0.16,0.16,0.16,0.16,2,0,0
2021-01-28,0.18,0.18,0.18,0.18,4,0,0
2021-02-03,0.01,0.01,0.01,0.01,1,0,0
2021-02-04,0.08,0.08,0.08,0.08,1,0,0
2021-02-05,0.03,0.04,0.03,0.04,23,0,0
2021-02-09,0.03,0.05,0.02,0.05,109,0,0
2021-02-18,0.01,0.01,0.01,0.01,5,0,0
