,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Net Income,2099000000.0,2742000000.0,2957000000.0,1141000000.0,5449000000.0
Change To Liabilities,0.0,0.0,0.0,0.0,0.0
Investments,128000000.0,-1845000000.0,-7146000000.0,-1270000000.0,
Total Cashflows From Investing Activities,-8791000000.0,-10579000000.0,-15274000000.0,1514000000.0,
Net Borrowings,823000000.0,796000000.0,-1714000000.0,-4792000000.0,
Total Cash From Financing Activities,4961000000.0,7146000000.0,897000000.0,-1085000000.0,
Change To Operating Activities,120000000.0,-556000000.0,7000000.0,254000000.0,
Issuance Of Stock,5000000.0,6000000.0,7000000.0,10000000.0,
Change In Cash,1378000000.0,1758000000.0,-8181000000.0,6625000000.0,
Repurchase Of Stock,-2081000000.0,-2065000000.0,-1768000000.0,-348000000.0,
Total Cash From Operating Activities,5208000000.0,5191000000.0,6196000000.0,6196000000.0,
Depreciation,341000000.0,368000000.0,356000000.0,385000000.0,
Dividends Paid,-527000000.0,-552000000.0,-573000000.0,-576000000.0,
Other Cashflows From Financing Activities,6753000000.0,8961000000.0,4945000000.0,4128000000.0,
Change To Netincome,2596000000.0,2570000000.0,2796000000.0,4316000000.0,
Capital Expenditures,-218000000.0,-254000000.0,-284000000.0,-261000000.0,
