,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,,58610000.0,45235000.0,122790000.0,93555000.0
Capital Surplus,804731000.0,956572000.0,1106305000.0,1292409000.0,1530046000.0
Total Liab,798946000.0,938594000.0,1290604000.0,1418628000.0,1755829000.0
Total Stockholder Equity,1661914000.0,2143389000.0,2894686000.0,3320291000.0,3978600000.0
Other Current Liab,350168000.0,393382000.0,357126000.0,482192000.0,670666000.0
Total Assets,2460860000.0,3081983000.0,4185290000.0,4738919000.0,5734429000.0
Common Stock,7000.0,8000.0,8000.0,30000.0,31000.0
Other Current Assets,134349000.0,134366000.0,84617000.0,60823000.0,172893000.0
Retained Earnings,859114000.0,1190803000.0,1788230000.0,2027614000.0,2456823000.0
Other Liab,231368000.0,296659000.0,610508000.0,577988000.0,589473000.0
Good Will,,53684000.0,54855000.0,189696000.0,188397000.0
Treasury Stock,-1938000.0,-3994000.0,143000.0,238000.0,-8300000.0
Other Assets,84016000.0,149196000.0,482371000.0,471602000.0,475738000.0
Cash,859192000.0,649950000.0,1111286000.0,893219000.0,620813000.0
Total Current Liabilities,529905000.0,606504000.0,597074000.0,768243000.0,1109829000.0
Deferred Long Term Asset Charges,65125000.0,126492000.0,452025000.0,441531000.0,442295000.0
Other Stockholder Equity,-1938000.0,-3994000.0,143000.0,238000.0,-8300000.0
Property Plant Equipment,74279000.0,75355000.0,127043000.0,109519000.0,143816000.0
Total Current Assets,2266429000.0,2714802000.0,3471636000.0,3836998000.0,4812676000.0
Long Term Investments,36136000.0,30336000.0,4150000.0,8314000.0,20247000.0
Net Tangible Assets,1661914000.0,2031095000.0,2794596000.0,3007805000.0,3696648000.0
Short Term Investments,676363000.0,1306197000.0,1613082000.0,1979649000.0,2787502000.0
Net Receivables,247346000.0,331777000.0,391987000.0,389540000.0,516509000.0
Inventory,340339000.0,279196000.0,257541000.0,498451000.0,696428000.0
Accounts Payable,52200000.0,93757000.0,92105000.0,134235000.0,202636000.0
