Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-03-00-00-00,254.5,255.1600036621093,241.009994506836,242.3999938964844,98363500,0,0.0
2022-10-04-00-00-00,250.52000427246094,257.5,242.00999450683594,249.44000244140625,109578500,0,0.0
2022-10-05-00-00-00,245.00999450683594,246.6699981689453,233.27000427246094,240.80999755859375,86982700,0,0.0
2022-10-06-00-00-00,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,69083000,0,0.0
2022-10-07-00-00-00,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,83592300,0,0.0
2022-10-10-00-00-00,223.92999267578125,226.99000549316406,218.36000061035156,222.9600067138672,67925000,0,0.0
2022-10-11-00-00-00,220.9499969482422,225.75,215.0,216.5,76707800,0,0.0
2022-10-12-00-00-00,215.3300018310547,219.3000030517578,211.509994506836,217.2400054931641,66725000,0,0.0
2022-10-13-00-00-00,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,91147000,0,0.0
2022-10-14-00-00-00,224.00999450683594,226.25999450683594,204.16000366210938,204.99000549316406,93898700,0,0.0
