Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-11-01-00-00-00,8.89,8.93,8.72,8.76,5137400,0.0,0.0
1996-11-04-00-00-00,8.76,8.81,8.64,8.72,3583000,0.0,0.0
1996-11-05-00-00-00,8.76,8.85,8.68,8.85,4467600,0.0,0.0
1996-11-06-00-00-00,8.85,8.93,8.76,8.93,4080800,0.0,0.0
1996-11-07-00-00-00,8.89,9.01,8.89,8.89,5261400,0.0,0.0
1996-11-08-00-00-00,8.89,9.01,8.89,8.97,3633000,0.0,0.0
1996-11-11-00-00-00,8.97,8.97,8.81,8.81,3358600,0.0,0.0
1996-11-12-00-00-00,8.81,8.85,8.27,8.35,24592600,0.0,0.0
1996-11-13-00-00-00,8.31,8.35,7.98,7.98,23169400,0.0,0.0
1996-11-14-00-00-00,8.06,8.27,8.06,8.14,12972600,0.0,0.0
1996-11-15-00-00-00,8.27,8.31,8.1,8.14,13649200,0.0,0.0
1996-11-18-00-00-00,8.18,8.27,8.14,8.22,5636600,0.0,0.0
1996-11-19-00-00-00,8.22,8.27,8.02,8.14,10066400,0.0,0.0
1996-11-20-00-00-00,8.22,8.27,8.18,8.27,10328600,0.0,0.0
1996-11-21-00-00-00,8.31,8.39,8.27,8.39,7007600,0.0,0.0
1996-11-22-00-00-00,8.43,8.47,8.35,8.47,5853400,0.0,0.0
1996-11-25-00-00-00,8.52,8.52,8.39,8.47,6429000,0.0,0.0
1996-11-26-00-00-00,8.47,8.56,8.43,8.43,7454600,0.0,0.0
1996-11-27-00-00-00,8.47,8.52,8.43,8.43,4793800,0.0,0.0
1996-11-29-00-00-00,8.47,8.56,8.47,8.47,1633600,0.0,0.0
