,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,,,49417000.0,61000000.0,160000000.0
Capital Surplus,1314377000.0,1378438000.0,1470071000.0,1585000000.0,5157000000.0
Total Liab,46895052000.0,51663136000.0,64383823000.0,107078000000.0,194869000000.0
Total Stockholder Equity,4179795000.0,5116209000.0,6130169000.0,7880000000.0,12590000000.0
Minority Interest,139620000.0,148634000.0,150773000.0,213000000.0,373000000.0
Other Current Liab,202807000.0,170355000.0,888360000.0,2165000000.0,160000000.0
Total Assets,51214467000.0,56927979000.0,71004903000.0,115511000000.0,211478000000.0
Other Current Assets,747746000.0,806061000.0,1343021000.0,2435000000.0,589000000.0
Retained Earnings,2866837000.0,3791838000.0,4575601000.0,5672000000.0,7442000000.0
Other Liab,432836000.0,513549000.0,661015000.0,1025000000.0,1293000000.0
Good Will,,,137823000.0,143000000.0,375000000.0
Treasury Stock,-1472000.0,-54120000.0,84445000.0,623000000.0,-9000000.0
Other Assets,23070029000.0,28327247000.0,33179981000.0,45043000000.0,66547000000.0
Cash,2277964000.0,2992062000.0,6176659000.0,17366000000.0,14012000000.0
Total Current Liabilities,45766724000.0,50453122000.0,63155974000.0,104950000000.0,190695000000.0
Deferred Long Term Asset Charges,63845000.0,65433000.0,28433000.0,1000000.0,24000000.0
Other Stockholder Equity,-1472000.0,-54120000.0,84445000.0,623000000.0,-9000000.0
Property Plant Equipment,128682000.0,129213000.0,359241000.0,386000000.0,583000000.0
Total Current Assets,3561684000.0,4235680000.0,8189497000.0,20554000000.0,15828000000.0
Long Term Investments,24454072000.0,24235839000.0,29088944000.0,49324000000.0,127985000000.0
Net Tangible Assets,4179795000.0,5116209000.0,5942929000.0,7676000000.0,12055000000.0
Short Term Investments,247876000.0,123611000.0,289340000.0,227000000.0,607000000.0
Net Receivables,55946000.0,55807000.0,47663000.0,37000000.0,54000000.0
Long Term Debt,695492000.0,696465000.0,347987000.0,844000000.0,2570000000.0
Inventory,,,,1000000.0,1000000.0
Accounts Payable,44254075000.0,49328900000.0,61757807000.0,101982000000.0,189203000000.0
Common Stock,53000.0,53000.0,52000.0,,
